from_id,to_id,distance_km,time_min
C48,C46,41.89686170705695,83.7937234141139
C48,C47,67.3307754932099,134.6615509864198
C48,C49,105.67796438876705,211.3559287775341
C48,C50,119.45431443444028,238.90862886888056
C48,C51,95.6519800202602,191.3039600405204
C48,C52,125.58340262791197,251.16680525582393
C48,C53,165.45583093743912,330.91166187487823
C48,C54,178.16130594052692,356.32261188105383
C48,C55,108.22027678545,216.4405535709
C48,C56,57.98316125969268,115.96632251938536
C48,C57,133.87923903283502,267.75847806567003
C48,C58,117.19949246319585,234.3989849263917
C48,C59,211.61755540887427,423.23511081774853
C48,C60,42.174817956194964,84.34963591238993
C48,C61,65.32251389799588,130.64502779599175
C48,C62,46.77319286215689,93.54638572431378
C48,C63,105.0940942111863,210.1881884223726
C48,C64,124.04409936119595,248.0881987223919
C48,C65,118.55220543675611,237.10441087351222
C48,C66,145.0348296259451,290.0696592518902
C48,C67,183.67460306630934,367.3492061326187
C48,C68,71.64396166217477,143.28792332434955
C48,C69,156.61258395929192,313.22516791858385
C48,C70,133.98437239313077,267.96874478626154
C48,C71,86.83225335111631,173.66450670223261
C48,C72,165.07260059497366,330.14520118994733
C48,C73,40.38985668196728,80.77971336393456
C48,C74,190.29534634670264,380.5906926934053
C48,C75,88.3050894531905,176.610178906381
C48,C76,168.11412604143672,336.22825208287344
C48,C77,184.13679749792183,368.27359499584367
C48,C78,24.523659760363824,49.04731952072765
C48,C79,117.13315391982972,234.26630783965945
C48,C80,225.99315585845753,451.98631171691505
C48,C81,89.2816967997619,178.5633935995238
C48,C82,184.7288558596551,369.4577117193102
C48,C83,184.65520440149896,369.3104088029979
C48,C84,86.50879143376575,173.0175828675315
C48,C85,121.9830463804539,243.96609276090777
C48,C86,127.39850245107229,254.79700490214458
C48,C87,55.57495177713467,111.14990355426934
C48,C88,106.39110025373529,212.78220050747058
C48,C89,71.21596937357087,142.43193874714174
C48,C90,25.216052683872682,50.432105367745365
C48,C91,107.59258046998748,215.18516093997496
C48,C92,56.28222000493829,112.56444000987658
C48,C93,54.98527006366817,109.97054012733633
C48,C94,85.67689867172976,171.35379734345952
C48,C95,112.37607410218261,224.75214820436523
C48,C96,51.93835796769441,103.87671593538882
C48,C97,109.38641961560477,218.77283923120953
C48,C98,151.21960588614283,302.43921177228566
C48,C99,189.05261098705972,378.10522197411944
C48,C100,108.10922052949122,216.21844105898245
C49,D0,38.42625294697317,76.85250589394634
C49,D1,36.55815170959358,73.11630341918716
C49,C1,81.71111713160684,163.42223426321368
C49,C2,96.73158618889038,193.46317237778075
C49,C3,49.00142331434078,98.00284662868155
C49,C4,42.715787604092014,85.43157520818403
C49,C5,87.68307650013368,175.36615300026736
C49,C6,118.2015349175794,236.4030698351588
C49,C7,120.55464171815585,241.1092834363117
C49,C8,63.35420315334195,126.70840630668391
C49,C9,101.45612305546405,202.9122461109281
C49,C10,111.69836994197237,223.39673988394475
C49,C11,75.86308147440387,151.72616294880774
C49,C12,34.113576569969645,68.22715313993929
C49,C13,68.33153810154039,136.66307620308078
C49,C14,115.27860642101714,230.5572128420343
C49,C15,120.68683772865252,241.37367545730504
C49,C16,82.41327609102785,164.8265521820557
C49,C17,135.75881131273775,271.5176226254755
C49,C18,49.04541492671154,98.09082985342307
C49,C19,84.53469499467064,169.0693899893413
C49,C20,97.73213076710522,195.46426153421044
C49,C21,88.22413332291396,176.4482666458279
C49,C22,34.12359633142441,68.24719266284882
C49,C23,81.09372108888563,162.18744217777126
C49,C24,33.595870749508606,67.19174149901721
C49,C25,93.78129120720139,187.56258241440278
C49,C26,77.63131600447811,155.26263200895622
C49,C27,134.7546334941359,269.5092669882718
C49,C28,100.10683888015849,200.21367776031698
C49,C29,143.59087179210232,287.18174358420464
C49,C30,51.997441406356884,103.99488281271377
C49,C31,100.15458404262112,200.30916808524225
C49,C32,53.10060550141709,106.20121100283419
C49,C33,118.27868118138804,236.55736236277608
C49,C34,120.95997855391745,241.91995710783493
C49,C35,52.00362691213,104.00725382426
C49,C36,100.25325215999898,200.50650431999796
C49,C37,52.8827715395053,105.7655430790106
C49,C38,75.04734906099796,150.09469812199592
C49,C39,107.7254946253912,215.4509892507824
C49,C40,132.21179721128286,264.4235944225657
C49,C41,45.013684924791626,90.02736984958325
C49,C42,58.25849786878668,116.51699573757335
C49,C43,52.595317500153854,105.19063500030771
C49,C44,103.62079421730708,207.24158843461416
C49,C45,105.36619268717423,210.73238537434847
C49,C46,94.1391669528331,188.2783339056662
C49,C47,43.626029961795055,87.25205992359011
C49,C48,105.67796438876705,211.3559287775341
C49,C50,91.39813741436753,182.79627482873505
C49,C51,103.32505973854313,206.65011947708626
C49,C52,67.87599353543587,135.75198707087173
C49,C53,120.73044150315759,241.46088300631519
C49,C54,82.49533379886094,164.99066759772188
C49,C55,39.83678296673849,79.67356593347698
C49,C56,110.09331605936372,220.18663211872743
C49,C57,29.414548172013884,58.82909634402777
C49,C58,12.297596923183693,24.595193846367387
C49,C59,106.0460383214538,212.0920766429076
C49,C60,79.19119961572818,158.38239923145636
C49,C61,119.28246786998673,238.56493573997346
C49,C62,124.47279789590098,248.945595791802
C49,C63,24.94500293450299,49.89000586900598
C49,C64,94.74939569783128,189.49879139566255
C49,C65,55.85127401562916,111.70254803125832
C49,C66,103.47576447741451,206.95152895482903
C49,C67,136.12006258217102,272.24012516434203
C49,C68,40.63352094682271,81.26704189364543
C49,C69,73.44518672754032,146.89037345508063
C49,C70,87.56190612901986,175.12381225803972
C49,C71,56.438050082823196,112.87610016564639
C49,C72,79.43014486437548,158.86028972875096
C49,C73,125.65712737863645,251.31425475727286
C49,C74,97.72665334215276,195.45330668430552
C49,C75,101.84485766112604,203.68971532225208
C49,C76,64.83926379519241,129.67852759038482
C49,C77,78.64617909672923,157.29235819345845
C49,C78,110.70987276908613,221.41974553817226
C49,C79,118.11029804851935,236.2205960970387
C49,C80,120.54585157733524,241.09170315467048
C49,C81,86.00271247502582,172.00542495005163
C49,C82,82.27655030322431,164.55310060644862
C49,C83,82.06851150047642,164.13702300095284
C49,C84,36.82073330903173,73.64146661806346
C49,C85,18.748341975656896,37.49668395131379
C49,C86,80.26854145554697,160.53708291109393
C49,C87,149.80916788267484,299.6183357653497
C49,C88,33.33869759092343,66.67739518184686
C49,C89,52.6145906712085,105.229181342417
C49,C90,85.92362204995777,171.84724409991554
C49,C91,3.2501030919809324,6.500206183961865
C49,C92,53.78727471529977,107.57454943059955
C49,C93,144.93279182709813,289.86558365419626
C49,C94,51.17007913704696,102.34015827409392
C49,C95,10.359738751709427,20.719477503418855
C49,C96,53.81304505226734,107.62609010453468
C49,C97,91.52323277470686,183.0464655494137
C49,C98,88.89918995678813,177.79837991357627
C49,C99,96.76039620875396,193.52079241750792
C49,C100,63.70914775406801,127.41829550813604
C50,D0,54.05719572298495,108.1143914459699
C50,D1,54.89150868824578,109.78301737649156
C50,C1,48.417968417714604,96.83593683542921
C50,C2,6.462903735389488,12.925807470778976
C50,C3,139.3412585862932,278.6825171725864
C50,C4,128.6118489215993,257.2236978431986
C50,C5,177.25227479842573,354.50454959685146
C50,C6,111.99192781308392,223.98385562616784
C50,C7,38.40920000389153,76.81840000778305
C50,C8,94.26461590551827,188.52923181103654
C50,C9,77.6825095724305,155.365019144861
C50,C10,84.48853751359084,168.97707502718168
C50,C11,148.79623747071668,297.59247494143335
C50,C12,125.51126997780847,251.0225399556169
C50,C13,157.25392074434652,314.50784148869303
C50,C14,128.15806491553468,256.31612983106936
C50,C15,91.37591775779894,182.7518355155979
C50,C16,11.868520579815298,23.737041159630596
C50,C17,66.12841713820599,132.25683427641198
C50,C18,89.3443349653136,178.6886699306272
C50,C19,64.9770458858685,129.954091771737
C50,C20,22.48252713164094,44.96505426328188
C50,C21,153.6385284644253,307.2770569288506
C50,C22,66.92904877252349,133.85809754504697
C50,C23,122.31306908677185,244.6261381735437
C50,C24,73.13081159740561,146.26162319481122
C50,C25,89.52039436062641,179.04078872125282
C50,C26,152.0343042839555,304.068608567911
C50,C27,103.4395969286615,206.879193857323
C50,C28,129.19653074355472,258.39306148710943
C50,C29,123.14576558883361,246.29153117766722
C50,C30,102.825737893629,205.651475787258
C50,C31,54.19109818235166,108.38219636470332
C50,C32,143.7188408372407,287.4376816744814
C50,C33,36.95338911452756,73.90677822905512
C50,C34,102.99216792044766,205.9843358408953
C50,C35,90.35485555276027,180.70971110552054
C50,C36,167.79776082795024,335.5955216559005
C50,C37,140.73916417558667,281.47832835117333
C50,C38,34.665106414601205,69.33021282920241
C50,C39,178.6809442371002,357.3618884742004
C50,C40,48.61496333382735,97.2299266676547
C50,C41,134.3078477393434,268.6156954786868
C50,C42,120.51420802229879,241.02841604459758
C50,C43,64.597848853604,129.195697707208
C50,C44,146.9461536348963,293.8923072697926
C50,C45,106.43859926605892,212.87719853211783
C50,C46,79.80704829150181,159.61409658300363
C50,C47,73.14922249123146,146.2984449824629
C50,C48,119.45431443444028,238.90862886888056
C50,C49,91.39813741436753,182.79627482873505
C50,C51,175.59861212621843,351.19722425243685
C50,C52,157.79789092350404,315.5957818470081
C50,C53,46.03195580692566,92.06391161385132
C50,C54,97.42717989055271,194.85435978110542
C50,C55,129.03155650897233,258.06311301794466
C50,C56,76.0762900783448,152.1525801566896
C50,C57,110.71649434549232,221.43298869098464
C50,C58,99.34469749432468,198.68939498864935
C50,C59,161.36943654733682,322.73887309467364
C50,C60,125.93428509429737,251.86857018859473
C50,C61,78.525787816476,157.051575632952
C50,C62,100.29325608790447,200.58651217580893
C50,C63,114.65040783649933,229.30081567299865
C50,C64,180.00761792655325,360.0152358531065
C50,C65,39.94164650427759,79.88329300855519
C50,C66,25.967264016092624,51.93452803218525
C50,C67,64.22269219374517,128.44538438749035
C50,C68,106.70777324582879,213.41554649165758
C50,C69,163.43109424843428,326.86218849686855
C50,C70,20.67655554684718,41.35311109369436
C50,C71,42.27979181472322,84.55958362944644
C50,C72,74.82428434469672,149.64856868939344
C50,C73,107.39138252901458,214.78276505802916
C50,C74,100.88804925316407,201.77609850632814
C50,C75,171.1271171208153,342.2542342416306
C50,C76,108.24206681247459,216.48413362494918
C50,C77,140.3205692752033,280.6411385504066
C50,C78,104.6353300733404,209.2706601466808
C50,C79,33.74439419764378,67.48878839528756
C50,C80,175.40394101092267,350.80788202184533
C50,C81,159.8559754123414,319.7119508246828
C50,C82,116.79376662899715,233.5875332579943
C50,C83,155.13769919941586,310.2753983988317
C50,C84,116.01705947870482,232.03411895740965
C50,C85,88.02053211338465,176.0410642267693
C50,C86,19.969273543259877,39.938547086519755
C50,C87,128.87164606241382,257.74329212482763
C50,C88,122.67567939924606,245.3513587984921
C50,C89,120.93925164474506,241.87850328949014
C50,C90,95.11290475897954,190.22580951795908
C50,C91,94.46603115988896,188.9320623197779
C50,C92,106.73345526254941,213.46691052509883
C50,C93,121.11503124046311,242.2300624809262
C50,C94,129.16906382713367,258.33812765426734
C50,C95,101.05344405171981,202.10688810343962
C50,C96,94.4642770547624,188.9285541095248
C50,C97,172.5144764877856,345.0289529755712
C50,C98,42.819956362628375,85.63991272525675
C50,C99,99.57100931421509,199.14201862843018
C50,C100,27.69824722852277,55.39649445704554
C51,D0,126.13981271911032,252.27962543822062
C51,D1,130.2810069915631,260.5620139831262
C51,C1,139.13508490419858,278.27016980839716
C51,C2,178.63936314655408,357.27872629310815
C51,C3,94.72159712490323,189.44319424980645
C51,C4,63.330347356124456,126.66069471224891
C51,C5,59.21835595436439,118.43671190872878
C51,C6,120.65739909189827,241.31479818379654
C51,C7,211.9863683736865,423.972736747373
C51,C8,164.0017382297243,328.0034764594486
C51,C9,133.72219415138682,267.44438830277363
C51,C10,139.49681178844557,278.99362357689114
C51,C11,143.98358328317858,287.96716656635715
C51,C12,86.02656588141964,172.05313176283929
C51,C13,56.81729207582583,113.63458415165167
C51,C14,98.15745283953439,196.31490567906877
C51,C15,144.6232562808066,289.2465125616132
C51,C16,163.96199614681382,327.92399229362763
C51,C17,233.1252614033849,466.2505228067698
C51,C18,86.72292208687634,173.44584417375268
C51,C19,187.38556073124818,374.77112146249635
C51,C20,170.13821051189052,340.27642102378104
C51,C21,23.855343206811856,47.71068641362371
C51,C22,110.25315065266699,220.50630130533398
C51,C23,174.10066411799997,348.20132823599994
C51,C24,103.53013547102245,207.0602709420449
C51,C25,114.5572302128897,229.1144604257794
C51,C26,25.716860429460727,51.433720858921454
C51,C27,152.77075560510232,305.54151121020465
C51,C28,194.8478960672567,389.6957921345134
C51,C29,146.11314496238037,292.22628992476075
C51,C30,148.6554667884977,297.3109335769954
C51,C31,200.7319287560006,401.4638575120012
C51,C32,92.88793135446467,185.77586270892934
C51,C33,210.01750265868787,420.03500531737575
C51,C34,133.72883788516847,267.45767577033695
C51,C35,86.22452659155003,172.44905318310006
C51,C36,12.00106779497233,24.00213558994466
C51,C37,105.59455828570383,211.18911657140765
C51,C38,172.4317811240219,344.8635622480438
C51,C39,4.969691052147212,9.939382104294424
C51,C40,223.22046107982098,446.44092215964196
C51,C41,68.0877080888953,136.1754161777906
C51,C42,55.09770351768247,110.19540703536494
C51,C43,155.61544227341545,311.2308845468309
C51,C44,55.46329899715471,110.92659799430942
C51,C45,110.04315865486663,220.08631730973326
C51,C46,124.1467445033659,248.2934890067318
C51,C47,102.4587967406958,204.9175934813916
C51,C48,95.6519800202602,191.3039600405204
C51,C49,103.32505973854313,206.65011947708626
C51,C50,175.59861212621843,351.19722425243685
C51,C52,62.18979611494198,124.37959222988395
C51,C53,215.49809828624402,430.99619657248803
C51,C54,183.89535048121672,367.79070096243345
C51,C55,70.87398118047216,141.7479623609443
C51,C56,145.0215462979934,290.0430925959868
C51,C57,115.35850312916332,230.71700625832665
C51,C58,106.95571140575495,213.9114228115099
C51,C59,183.03968221177146,366.0793644235429
C51,C60,57.85240217035317,115.70480434070635
C51,C61,154.39490642320436,308.7898128464087
C51,C62,141.20459717847905,282.4091943569581
C51,C63,81.98952597327819,163.97905194655638
C51,C64,38.382855735625604,76.76571147125121
C51,C65,151.8324702736062,303.6649405472124
C51,C66,195.6863674711981,391.3727349423962
C51,C67,232.73034244252057,465.46068488504113
C51,C68,70.07536149262839,140.15072298525678
C51,C69,99.98543433773155,199.9708686754631
C51,C70,180.4120610723665,360.824122144733
C51,C71,133.33806027354825,266.6761205470965
C51,C72,182.75518095430843,365.51036190861686
C51,C73,135.7670702553322,271.5341405106644
C51,C74,199.74762364320435,399.4952472864087
C51,C75,7.54389023660703,15.08778047321406
C51,C76,160.9568955949039,321.9137911898078
C51,C77,158.3181338944798,316.6362677889596
C51,C78,118.60248807615456,237.20497615230911
C51,C79,189.25706146773308,378.51412293546616
C51,C80,194.40878470032476,388.8175694006495
C51,C81,17.32319082809884,34.64638165619768
C51,C82,178.04395685164212,356.08791370328424
C51,C83,147.21090751645062,294.42181503290124
C51,C84,66.70637180839088,133.41274361678177
C51,C85,120.86339915998353,241.72679831996706
C51,C86,172.59015528099172,345.18031056198345
C51,C87,149.90917744845856,299.8183548969171
C51,C88,75.41954981569836,150.83909963139672
C51,C89,55.35639368097213,110.71278736194427
C51,C90,101.21887740734826,202.43775481469652
C51,C91,102.30896147412726,204.61792294825452
C51,C92,69.21603085106126,138.43206170212252
C51,C93,150.34461435201607,300.68922870403213
C51,C94,52.171751601414776,104.34350320282955
C51,C95,100.91063682677495,201.8212736535499
C51,C96,82.34592188475467,164.69184376950935
C51,C97,24.203627249456392,48.407254498912785
C51,C98,188.0886326539484,376.1772653078968
C51,C99,198.89469887550902,397.78939775101804
C51,C100,151.85489862990934,303.7097972598187
C52,D0,103.74641189396424,207.49282378792847
C52,D1,103.78229008372598,207.56458016745196
C52,C1,136.95362217112637,273.90724434225274
C52,C2,162.64090436203517,325.28180872407034
C52,C3,35.77945022210853,71.55890044421706
C52,C4,31.149414736939274,62.29882947387854
C52,C5,19.823917394495822,39.647834788991645
C52,C6,147.22860201841507,294.45720403683015
C52,C7,188.40127501547596,376.8025500309519
C52,C8,115.50045085742502,231.00090171485004
C52,C9,145.48440822328772,290.96881644657543
C52,C10,154.2949658246979,308.5899316493958
C52,C11,83.10607766268419,166.21215532536837
C52,C12,36.154395906641454,72.30879181328291
C52,C13,5.520551467721942,11.041102935443885
C52,C14,132.28431583187802,264.56863166375604
C52,C15,161.975331388055,323.95066277611
C52,C16,147.81782503080618,295.63565006161235
C52,C17,202.99381451988438,405.98762903976876
C52,C18,85.28936678660597,170.57873357321193
C52,C19,148.14490271804095,296.2898054360819
C52,C20,160.5439892023756,321.0879784047512
C52,C21,64.5408810445162,129.0817620890324
C52,C22,92.89353021500247,185.78706043000494
C52,C23,118.97902890650077,237.95805781300155
C52,C24,88.16229620099915,176.3245924019983
C52,C25,130.37719763067406,260.7543952613481
C52,C26,46.174027021178915,92.34805404235783
C52,C27,173.92151399985966,347.8430279997193
C52,C28,139.68655707516731,279.37311415033463
C52,C29,174.87251336676647,349.74502673353294
C52,C30,97.85039738583492,195.70079477166985
C52,C31,166.32112784093596,332.6422556818719
C52,C32,32.717954019365166,65.43590803873033
C52,C33,186.13389120406973,372.26778240813945
C52,C34,156.14322390181397,312.28644780362794
C52,C35,86.88997876696284,173.77995753392568
C52,C36,67.47982167743577,134.95964335487153
C52,C37,45.67181820734962,91.34363641469923
C52,C38,142.76028173159557,285.52056346319114
C52,C39,67.07434643843308,134.14869287686616
C52,C40,200.0608306196564,400.1216612393128
C52,C41,23.503846985558607,47.00769397111721
C52,C42,62.767902572699114,125.53580514539821
C52,C43,116.96472889046537,233.92945778093073
C52,C44,98.80158249993399,197.60316499986797
C52,C45,134.11704326391012,268.23408652782024
C52,C46,136.09079398238234,272.1815879647647
C52,C47,93.51969250905243,187.03938501810487
C52,C48,125.58340262791197,251.16680525582393
C52,C49,67.87599353543587,135.75198707087173
C52,C50,157.79789092350404,315.5957818470081
C52,C51,62.18979611494198,124.37959222988395
C52,C53,188.51796449805565,377.0359289961113
C52,C54,135.22429569304452,270.44859138608905
C52,C55,28.769684223119533,57.53936844623907
C52,C56,156.34057095450524,312.6811419090105
C52,C57,64.780631391946,129.561262783892
C52,C58,64.37550706795847,128.75101413591693
C52,C59,122.24354078181872,244.48708156363745
C52,C60,84.15108826939154,168.30217653878307
C52,C61,166.33102226010516,332.6620445202103
C52,C62,162.16052338705867,324.32104677411735
C52,C63,43.323888270283,86.647776540566
C52,C64,33.01049494840713,66.02098989681426
C52,C65,123.7211921716532,247.4423843433064
C52,C66,171.3212116225868,342.6424232451736
C52,C67,203.54790344632173,407.09580689264345
C52,C68,61.61194386218498,123.22388772436997
C52,C69,38.01363281802758,76.02726563605516
C52,C70,155.39397414843006,310.7879482968601
C52,C71,118.66033721030769,237.32067442061538
C52,C72,140.30448116999273,280.60896233998545
C52,C73,159.77583204455377,319.55166408910753
C52,C74,151.43510481201378,302.87020962402755
C52,C75,65.8453698418482,131.6907396836964
C52,C76,108.63234488225022,217.26468976450045
C52,C77,99.10946117184227,198.21892234368454
C52,C78,142.036895823202,284.073791646404
C52,C79,181.16462286431278,362.32924572862555
C52,C80,132.9005300998961,265.8010601997922
C52,C81,50.14109585887327,100.28219171774654
C52,C82,124.33562284104752,248.67124568209508
C52,C83,85.75360966236461,171.50721932472922
C52,C84,46.40429234864071,92.80858469728142
C52,C85,79.42146304818144,158.84292609636287
C52,C86,148.02191977656597,296.04383955313193
C52,C87,180.15317669437465,360.3063533887493
C52,C88,35.1410166375004,70.2820332750008
C52,C89,55.32855656945845,110.6571131389169
C52,C90,117.8940738800704,235.7881477601408
C52,C91,65.25382325971427,130.50764651942853
C52,C92,73.55087939871417,147.10175879742835
C52,C93,177.91696347704462,355.83392695408924
C52,C94,40.57715545472218,81.15431090944436
C52,C95,60.07548500283553,120.15097000567107
C52,C96,85.05142495037303,170.10284990074607
C52,C97,39.3845953859847,78.7691907719694
C52,C98,155.98080288371605,311.9616057674321
C52,C99,150.83740264596196,301.6748052919239
C52,C100,130.42276707950148,260.84553415900297
C53,D0,89.48296938573735,178.9659387714747
C53,D1,86.4557970225838,172.9115940451676
C53,C1,94.43307625055436,188.86615250110873
C53,C2,47.18360189158189,94.36720378316377
C53,C3,163.58797135724714,327.1759427144943
C53,C4,162.22223494268422,324.44446988536845
C53,C5,208.34156008340588,416.68312016681176
C53,C6,157.58335020407065,315.1667004081413
C53,C7,12.130668228677782,24.261336457355565
C53,C8,96.93389049576876,193.86778099153753
C53,C9,123.03525887386039,246.07051774772077
C53,C10,129.06524913333539,258.13049826667077
C53,C11,159.26007016945277,318.52014033890555
C53,C12,153.3724977729982,306.7449955459964
C53,C13,189.05568012715233,378.11136025430466
C53,C14,174.1898556239055,348.379711247811
C53,C15,135.1938399708564,270.3876799417128
C53,C16,57.17703298368078,114.35406596736156
C53,C17,20.120939436592657,40.241878873185314
C53,C18,131.41921784021466,262.8384356804293
C53,C19,55.03987772324686,110.07975544649372
C53,C20,65.08077378651323,130.16154757302647
C53,C21,194.79813967485288,389.59627934970575
C53,C22,105.26713712539652,210.53427425079303
C53,C23,121.12752875172363,242.25505750344726
C53,C24,112.03498018532585,224.0699603706517
C53,C25,135.54015021348783,271.08030042697567
C53,C26,190.78708016619942,381.57416033239883
C53,C27,146.09189403911657,292.18378807823314
C53,C28,120.3661940407958,240.7323880815916
C53,C29,166.76700397342478,333.53400794684956
C53,C30,111.81369387912278,223.62738775824556
C53,C31,32.31991825145244,64.63983650290488
C53,C32,168.20433924255858,336.40867848511715
C53,C33,11.59311036094822,23.18622072189644
C53,C34,147.80297395132723,295.60594790265446
C53,C35,132.87955306673337,265.75910613346673
C53,C36,208.79634514686674,417.5926902937335
C53,C37,162.06365099989233,324.12730199978466
C53,C38,45.78354585047859,91.56709170095718
C53,C39,219.00800061851453,438.01600123702906
C53,C40,16.926581001103415,33.85316200220683
C53,C41,165.72416503086453,331.44833006172905
C53,C42,161.08537277569587,322.17074555139175
C53,C43,75.93751526048982,151.87503052097964
C53,C44,191.53515993766052,383.07031987532105
C53,C45,152.4259236382741,304.8518472765482
C53,C46,125.70442720605175,251.4088544121035
C53,C47,114.59745875026951,229.19491750053902
C53,C48,165.45583093743912,330.91166187487823
C53,C49,120.73044150315759,241.46088300631519
C53,C50,46.03195580692566,92.06391161385132
C53,C51,215.49809828624402,430.99619657248803
C53,C52,188.51796449805565,377.0359289961113
C53,C54,90.43015686881323,180.86031373762646
C53,C55,160.51304983657806,321.0260996731561
C53,C56,120.21848340975812,240.43696681951627
C53,C57,131.4397143166132,262.8794286332264
C53,C58,125.06463500212494,250.12927000424986
C53,C59,160.63649718998428,321.27299437996857
C53,C60,169.49006737778316,338.9801347555663
C53,C61,121.10715164963808,242.21430329927617
C53,C62,144.4045526471509,288.8091052943018
C53,C63,145.61292937756474,291.2258587551295
C53,C64,214.6598480774354,429.3196961548708
C53,C65,65.24223798447512,130.48447596895025
C53,C66,20.7038564726017,41.4077129452034
C53,C67,18.274141954713635,36.54828390942727
C53,C68,145.4550937649802,290.9101875299604
C53,C69,185.94942926722078,371.89885853444156
C53,C70,35.100126775869704,70.20025355173941
C53,C71,84.23779115072196,168.47558230144392
C53,C72,67.87634874878054,135.7526974975611
C53,C73,151.98499000833908,303.96998001667816
C53,C74,86.14304885829374,172.28609771658748
C53,C75,211.75954953737948,423.51909907475897
C53,C76,111.95212141941448,223.90424283882896
C53,C77,145.8599316947964,291.7198633895928
C53,C78,150.38805334078643,300.77610668157286
C53,C79,63.54026814352837,127.08053628705676
C53,C80,172.8454990161638,345.6909980323276
C53,C81,198.96707084711923,397.93414169423846
C53,C82,113.65625166959514,227.31250333919027
C53,C83,164.9551394018305,329.910278803661
C53,C84,151.85791304129862,303.71582608259723
C53,C85,110.84995338954538,221.69990677909075
C53,C86,42.917194606035466,85.83438921207093
C53,C87,172.17394220367132,344.34788440734263
C53,C88,154.00023912546976,308.0004782509395
C53,C89,160.14850573915191,320.29701147830383
C53,C90,140.97526854097785,281.9505370819557
C53,C91,123.27132749004555,246.54265498009107
C53,C92,148.23219843674062,296.46439687348123
C53,C93,164.24693052180749,328.49386104361497
C53,C94,166.03214463424752,332.06428926849503
C53,C95,128.6340370350354,257.2680740700708
C53,C96,137.02983326892402,274.05966653784805
C53,C97,209.2784724456284,418.5569448912568
C53,C98,34.95082201195714,69.90164402391429
C53,C99,85.09119659429868,170.18239318859736
C53,C100,63.88518217430756,127.77036434861513
C54,D0,83.68429388980671,167.36858777961342
C54,D1,75.14893352103418,150.29786704206836
C54,C1,125.59502750432468,251.19005500864935
C54,C2,103.64982844737033,207.29965689474065
C54,C3,101.16259691091244,202.32519382182488
C54,C4,120.72229792449903,241.44459584899806
C54,C5,153.27355533938928,306.54711067877855
C54,C6,183.23011527452582,366.46023054905163
C54,C7,98.57255359338396,197.14510718676792
C54,C8,19.993330788884478,39.986661577768956
C54,C9,155.54413385157991,311.08826770315983
C54,C10,165.25016686131787,330.50033372263573
C54,C11,76.3466480792306,152.6932961584612
C54,C12,100.57501644743485,201.1500328948697
C54,C13,138.16556031958075,276.3311206391615
C54,C14,188.15391248562622,376.30782497125244
C54,C15,174.02743649803196,348.0548729960639
C54,C16,98.14625010210138,196.29250020420275
C54,C17,93.37745445888524,186.75490891777048
C54,C18,124.09453612708133,248.18907225416265
C54,C19,35.918995307501284,71.83799061500257
C54,C20,117.65857795176736,235.3171559035347
C54,C21,170.52209467390603,341.04418934781205
C54,C22,96.62651895784795,193.2530379156959
C54,C23,31.513315414071414,63.02663082814283
C54,C24,101.63876350848854,203.27752701697707
C54,C25,156.95866156183334,313.9173231236667
C54,C26,158.5858971588057,317.1717943176114
C54,C27,188.14644816408946,376.2928963281789
C54,C28,31.85554247148761,63.711084942975226
C54,C29,203.5014752339031,407.0029504678062
C54,C30,37.48341440015098,74.96682880030195
C54,C31,58.12076575198818,116.24153150397636
C54,C32,105.3748922230295,210.749784446059
C54,C33,96.44635376040807,192.89270752081615
C54,C34,180.45495317244212,360.90990634488423
C54,C35,126.89438879736252,253.78877759472505
C54,C36,182.04879086922176,364.0975817384435
C54,C37,94.5561884701684,189.1123769403368
C54,C38,62.762099407471545,125.5241988149431
C54,C39,188.54469570263552,377.08939140527104
C54,C40,107.24766324634389,214.49532649268778
C54,C41,118.09072375240413,236.18144750480826
C54,C42,140.50189536928596,281.0037907385719
C54,C43,40.69691777614626,81.39383555229251
C54,C44,184.65155638201634,369.3031127640327
C54,C45,172.5036187076362,345.0072374152724
C54,C46,152.1946339300747,304.3892678601494
C54,C47,110.92077680989617,221.84155361979234
C54,C48,178.16130594052692,356.32261188105383
C54,C49,82.49533379886094,164.99066759772188
C54,C50,97.42717989055271,194.85435978110542
C54,C51,183.89535048121672,367.79070096243345
C54,C52,135.22429569304452,270.44859138608905
C54,C53,90.43015686881323,180.86031373762646
C54,C55,114.17951362000947,228.35902724001895
C54,C56,159.54037193097713,319.08074386195426
C54,C57,70.65082220310866,141.30164440621732
C54,C58,76.9757049452918,153.9514098905836
C54,C59,70.30484712715968,140.60969425431935
C54,C60,159.87386322155947,319.74772644311895
C54,C61,165.74043649010554,331.4808729802111
C54,C62,181.00117975156928,362.00235950313856
C54,C63,101.91632046699296,203.8326409339859
C54,C64,167.4284524758355,334.856904951671
C54,C65,66.44704796409214,132.89409592818427
C54,C66,86.96199094694884,173.9239818938977
C54,C67,95.91447810611032,191.82895621222065
C54,C68,122.59530565897934,245.1906113179587
C54,C69,116.91986595782201,233.83973191564402
C54,C70,78.50122292822948,157.00244585645896
C54,C71,97.47148211913535,194.9429642382707
C54,C72,23.50781789516678,47.01563579033356
C54,C73,185.4092579356261,370.8185158712522
C54,C74,16.21534981647954,32.43069963295908
C54,C75,183.2598527210091,366.5197054420182
C54,C76,28.904454167315834,57.80890833463167
